x	y	group
-3.53824479350221	0.306823271136388	A
2.36800949803221	-12.3850164238404	A
-4.82865054377687	1.24751509986411	A
0.841939111860871	-11.8348808113526	A
-6.93298060664308	3.0961787875701	A
-7.09583861598146	3.38098527751456	A
-2.70951683291566	3.71158983073722	A
2.16662841072905	-12.0192088905763	A
-3.36405212649477	0.698426383357152	A
-5.47283656367433	-1.9441351715516	A
-7.38076789149416	2.56947161517631	A
-5.97999198207033	-1.55648718513955	A
-4.04540545710695	-1.30515192188729	A
-5.23111970194948	-1.91609190144052	A
-7.34867245921266	2.05435921512137	A
10.1429485582434	0.590370717268094	A
8.58234493962157	0.539774845163926	A
-5.12859160670412	-0.140129429478541	A
-4.84356076487672	-1.78550956882943	A
-5.04137618312013	-2.05448744930734	A
0.62269127337861	-12.5243873421143	A
-6.5968089795984	0.494112836938008	A
-5.6469536519922	4.88766147456656	A
8.66444914570677	1.77818776927482	A
11.0087084077917	3.10986687503348	A
2.94477217427123	14.0025825675536	A
-5.09095866450441	1.53295244536887	A
9.35467665425169	2.29978956542502	A
11.1627420686804	3.17604185901175	A
-7.58694321879518	2.20107592902671	A
0.999098619135499	-12.3914317909669	A
-5.97082288035524	0.494045893471345	A
-5.82056863078249	1.55640961490165	A
11.60462324849	2.86464359126578	A
-4.91253907450807	-0.0961739841889294	A
-7.97886521586549	0.740705328803167	A
-7.10698563822877	0.562652456383809	A
-4.10688597926271	-0.11311767734994	A
-4.51499325999391	1.97796584926139	A
-5.37384755381715	-1.31571553387155	A
2.83481352558958	-12.3694619957398	A
-2.75630051859987	3.69706346354972	A
-3.87571580180299	4.36568571887504	A
-7.45780427226198	2.88905908427726	A
-6.96541888484132	3.65893866382132	A
-7.75987012156618	3.00815297923575	A
-5.45542437800539	1.84559776149283	A
3.72692816487181	9.1807050880004	A
-6.36124713191164	3.39406658969413	A
1.32704614630568	-11.9167070213746	A
-4.5643120504297	-2.32475636639108	A
10.4507240556799	3.80753185115348	A
-1.79615313777101	2.06919302306662	A
0.572992821844697	-11.8056678596925	A
1.9277921222769	-13.2156133476685	A
-3.94690758952272	-1.71372697987069	A
3.71155421963561	8.98993684611808	A
-5.16683966883791	-1.46637032665719	A
-8.58994920024049	0.532782415669068	A
5.34751980534422	13.9547805961181	A
1.54350339403975	-12.8880672279786	A
-3.31486041316164	1.58789994082938	A
2.05201416245329	-11.1123790565919	A
0.596866969639837	-11.3072624031495	A
-4.91030509242189	-0.932620507855311	A
10.9476637147986	3.05247284732352	A
-6.13512284526002	1.8019962485839	A
-5.04324586161745	-2.20816705860604	A
4.94124691716063	9.15332795939933	A
1.86605041256773	-12.4299840752076	A
-4.70617730387819	-0.795995813984767	A
-5.42917926081789	4.76057435832511	A
-5.45940263041627	0.672341781478032	A
-5.45698458918703	-2.37230704464425	A
-6.1495719648279	3.19651223979484	A
10.8243412279211	3.6033513721038	A
-6.54904944666994	4.10540320239554	A
-4.00991875895631	-0.499475402016536	A
-6.03581626185548	4.9855580504943	A
1.30886750450957	-10.881172162671	A
-5.24684960612428	-1.92065070309152	A
9.04590075245726	0.809390025954351	A
11.1361202501379	2.87699748836051	A
-5.02491624125612	-2.79459665455331	A
-8.91449601420534	0.970415967326268	A
-5.72274405726564	3.33135892711173	A
8.9284014009558	-0.298608464379207	A
-3.60345179804933	1.51513196788321	A
-5.73692376383913	1.47179450355063	A
-6.64265544184816	-0.388845545430079	A
-8.40358598002565	2.08032991252433	A
-5.08019549616945	-2.27270434536447	A
-5.06491620310915	0.243182423334226	A
-6.60305268534792	1.09397478662024	A
-4.8431640363611	3.81928779445182	A
-2.89902193316591	3.64935232959281	A
3.79176824322569	8.88898660502921	A
-5.61006028422487	-1.84459922947396	A
10.1973385118567	3.8704822238494	A
-7.03335053691042	2.21079267821799	A
-8.22197110423219	0.193573209266767	A
-4.32178218135011	-1.57270858921517	A
1.29876517287123	-11.4679632011842	A
-3.26528436907899	4.75475694499503	A
-4.12635476359499	0.268580156188115	A
-3.71018082865846	4.62612249217521	A
-9.19844205149782	0.712974089007482	A
-4.86692864665163	-1.51647279896249	A
3.28817479840147	-11.4438314262818	A
-4.73736340769899	-0.984137636799708	A
-4.07020051249635	-1.48506889976968	A
2.05020969143736	-11.1730365578126	A
-8.57933289775026	1.00924428067695	A
5.40838616124022	13.8800440009643	A
1.59930913678038	-10.4678878609132	A
10.1958030962073	3.85989882312308	A
-3.89898354777467	-0.494807643074885	A
-4.9213472104944	-1.82699273266305	A
0.768712466271996	-12.7341127220582	A
-8.56791264781129	1.57170142493735	A
-4.3976393438257	-0.579576474804774	A
-7.93818337687624	1.05664016566764	A
-6.81106478938234	0.891344832997426	A
8.1772798799597	1.70636667571555	A
-8.72860677012575	1.71966900191794	A
11.7355531953894	4.16259242854606	A
-4.21919257411134	-1.43014405407418	A
-3.25998432406557	2.95140363536368	A
-3.40423972376955	-0.171288770813838	A
1.88788109055388	-10.9537734810304	A
-3.53733832606447	-0.138206166405574	A
-3.63495642909181	5.00709249339591	A
-4.55085856684816	-2.32491157688607	A
9.28365462056029	3.20477868876944	A
-4.56425626048219	-2.24937985577096	A
5.22350542775023	13.8849945243407	A
3.19156949749815	-11.749803525586	A
-7.08703715571535	-0.447977584977046	A
0.418198024543404	-12.2517175499391	A
9.23265593281615	1.34037073216926	A
-7.07609421977174	0.506256441395387	A
-4.72952325114381	2.44687940440665	A
-4.03394753703249	-0.0613352183293255	A
-5.80958421000612	2.77731539569388	A
2.3367379211508	-10.8848895851563	A
-3.38694126376283	4.5125937636901	A
-3.95986039408815	-0.364993852753535	A
-7.12320430049074	0.146727192025289	A
-6.71609360942018	4.20473100505362	A
1.11135475865233	-11.2359008614015	A
-5.26034266718996	-2.55924103893746	A
-5.73888928660524	-1.48458014168252	A
-3.95628220805299	-0.927583080906764	A
3.1603440546118	-12.2778863731812	A
-5.68868262538087	-0.893344742436305	A
2.83352868786681	13.0552959617187	A
8.87240832081664	-0.0458020690869244	A
-4.8749809957422	-1.09050188698281	A
-5.4964318967737	4.28383781276236	A
-8.86152989634645	0.424404292177066	A
4.73558752766478	5.12214328609	A
7.87243454686034	0.903943645577535	A
-5.52517897853029	1.04262639842521	A
11.3266958498083	-0.0252902928780468	A
-6.19931132563722	0.667270305376157	A
-6.04404647120607	3.43441368899833	A
-3.86146123179567	-0.749752146382228	A
-5.82963902720583	-1.16241703667153	A
-2.0975836015619	1.61011161170493	A
-3.16638595828188	4.68714906535636	A
-8.32643277415407	0.0885195609141437	A
11.2893280290686	1.60359837375174	A
9.10809843769896	0.236266064267263	A
5.10397761097777	5.141758936267	A
-3.14164287814272	4.57168533168326	A
1.30831353894103	-12.6948118034791	A
0.414950927408814	-12.2903814140748	A
2.6496817373358	14.3242216285277	A
-7.68936402567995	2.13983883224021	A
2.34822004071104	-12.2991151634644	A
2.96120803585875	12.4080429252196	A
-8.59394986399782	0.691895770650014	A
0.719090288194298	-10.4869041267823	A
-4.27113539942873	-1.28584824242105	A
-7.61069161662233	-0.601311546940699	A
-7.58363969096315	-0.514535588402644	A
-4.24543673762453	2.50243784747611	A
-5.00504691371095	1.31918229423057	A
-6.64113337763917	-2.11334393658151	A
2.05588464966643	-12.052950841565	A
-4.6508246160425	-0.723595363278285	A
-8.30855042704713	0.648079561810598	A
-7.74816376933229	-1.28741894402017	A
-5.98608691462648	-1.17634962238778	A
11.1967157625281	3.25904132686149	A
-5.25863845118654	-1.47470222153176	A
-6.07751471766603	-0.394314927239314	A
-4.89228160151613	-0.491313439984218	A
-3.80320698985231	-0.4856510583352	A
-7.34073836573732	3.0006263431121	A
-3.7649431920923	-0.999056679386988	A
-7.24544436701906	1.12574781737815	A
-0.0132853485025171	-10.858633023877	A
-4.31241042384279	-0.145328086991206	A
-4.36782033213747	0.193830060582265	A
-4.58571107157838	-0.938796145100489	A
-5.75738579997194	0.650904941182241	A
10.6586756013952	-0.518186611313716	A
-4.90738732585084	2.47829224429618	A
-0.146246323672653	-11.2409505669068	A
10.6025490068518	-0.108753425259486	A
-5.04985482463014	-1.30778358616342	A
-6.93089158305299	3.9611485179473	A
0.351529886635422	-12.429846746106	A
-4.83069760569704	-1.77409647144784	A
-3.22250063189638	4.67341567836295	A
0.399494519146561	-10.6774482552003	A
-6.29198176631105	0.475079725306138	A
2.85353319874632	-11.8540868584107	A
-2.96218378314149	4.14963747821341	A
2.66107003918517	-12.5894937340211	A
-4.08537251719606	2.40510310493003	A
1.9990492366873	-12.5745220009278	A
9.64039461842406	-0.182984990258113	A
1.57531385651457	-11.1158943001222	A
-8.72395760783327	-0.595726472515956	A
-5.45777375468385	-0.136336547512904	A
0.661277671965241	-11.4883479896974	A
2.86814849606383	-12.3350238625001	A
-8.64636857279909	0.639551716666326	A
0.842162212046265	-11.6628246132325	A
-4.56140334376466	4.34542228541861	A
0.325115134628892	-11.7038059059571	A
-3.49766261347902	0.0418391998816577	A
-5.06547553309572	-0.864642364163295	A
-6.71858460673463	0.655866640429601	A
1.59429316750395	-12.0614423576783	A
-7.8103852964319	1.07255174479972	A
-5.69279200801027	-0.672005159039393	A
1.10509308210242	-12.3044299904298	A
-5.66722495326173	-0.92188141979684	A
2.78402059307921	14.2186918433715	A
-6.03439481028688	0.511671322207555	A
2.82522099247801	-11.6648139778565	A
6.64209931126463	1.55141045413505	A
2.76477711430418	-12.2573242012452	A
0.606764854086965	-12.533362371106	A
2.19491582146513	-11.8320665184449	A
1.38411026230681	-11.429979306836	A
-7.02552754649293	3.51829578242789	A
2.88543312779295	-11.8597154442262	A
11.2196306490027	2.81095268092643	A
2.71132700672972	-12.4340162102174	A
-5.35888392695558	-2.30521963276376	A
-6.62359053858888	-1.943535071988	A
-6.08422572383058	-0.909335357327357	A
-5.12536151179445	-0.205533546585933	A
-7.70187337168825	3.03253437839042	A
-7.61263425120485	-0.64760516323556	A
3.86365430584776	9.09307290874015	A
0.81916487744677	-11.617726308484	A
2.55529563656676	-10.3706550423097	A
0.232315053852677	-10.6026716057252	A
-4.12099511393678	-1.17121706642617	A
-7.70114762553346	1.58170892558585	A
-8.87820775279176	1.61474742255698	A
10.1179746889197	3.85078622661124	A
2.98612539997923	12.1023082908202	A
0.794190665396332	-12.3945083443116	A
-3.72235162028444	4.50990106425773	A
10.2900051378332	0.250563519816503	A
-3.57768542536867	2.22359921298514	A
3.15048783055174	-11.9395646873902	A
-7.07984215983522	-0.402563852448359	A
8.35469286671507	1.15503873191367	A
3.20045464268553	-12.2441148582887	A
0.572846388133645	-10.6153487984132	A
4.86088459721434	4.83363057933341	A
-5.60046155223024	-1.13962946571817	A
-5.34059531458986	-1.61046407856454	A
-3.52858216532838	0.534749488155946	A
0.686720011445164	-12.812586766858	A
0.851785411747574	-11.0166253868531	A
-4.27903325328004	-1.74393962063302	A
-4.78362757929933	-1.45372043289651	A
0.992663493069291	-12.9364042107057	A
-7.56345326670778	1.34030612073432	A
-7.13281781443727	-0.87306116260995	A
-6.585516998855	-1.56996951736917	A
-5.30529839762819	1.08748092017661	A
-7.39130599269044	2.79329826198111	A
2.09872167340147	-10.6996240440797	A
-6.26855666407716	3.20246579013358	A
-3.84697682627809	5.01296331248771	A
2.19199066391814	-12.4241103950929	A
11.661372592362	0.832086163382634	A
-2.88360316523683	3.58564926944266	A
1.12565093270171	-10.9858665291261	A
8.40831511250365	-0.118144554276362	A
-5.09807355174196	-1.81267355122079	A
-5.67091471919191	0.736835616450414	A
1.42322324744093	-11.603454572339	A
-5.80701310404909	0.550285595278844	A
3.71805398693907	8.78691579661857	A
-4.689605305282	2.15351332984458	A
-5.53539807566774	-2.11358521618356	A
1.39243470660078	-11.8931789223145	A
4.93533318272459	9.16664888225089	A
3.25331084957945	-11.4120559517335	A
0.801966627749085	-11.3271694008302	A
-5.89246041545045	3.58247782550345	A
4.92613165608275	9.01627733073722	A
1.3421496056639	-10.9001655403565	A
-5.12869889506471	-2.54022334255685	A
-4.78367287882936	-1.16094623245706	A
-4.99526173838747	-2.5322847191285	A
-4.38985259303224	-1.27346347012033	A
-4.27447373637331	-1.06464217342843	A
0.406663765820145	-10.4837350670289	A
3.12991516819823	-12.2078742805909	A
10.1896070741736	0.702811377863988	A
-6.00336177119386	0.816489117961034	A
-2.72018940219057	4.53122951350699	A
-3.99538905390871	-0.404180807251826	A
1.08828594318259	-11.2792548958253	A
5.43877547016966	13.9214954551269	A
2.20464627972472	-12.3103046242188	A
8.62473337880003	-0.714930159230128	A
1.73724167576659	-12.8321561638307	A
0.402588462146401	-11.6567973915528	A
-6.47674901255739	0.668667929988012	A
1.13617663613188	-11.8570356193971	A
-4.93223483332765	-1.17202029861917	A
-3.23955113658083	0.898379253964528	A
-5.21461779841554	-0.14443020262231	A
-3.50712973841798	4.89625455699454	A
3.14930789700377	-11.6445321861695	A
-7.55945641764772	-0.810001474995509	A
0.11038719645369	-11.9610776726197	A
-4.14681250819337	-0.340050262589351	A
9.9270414613806	3.41799856982718	A
-3.24358589419496	4.98840190730582	A
-6.53879744776857	3.59814812503348	A
5.61815588703978	13.6904144462157	A
0.637719141008734	-12.0862645927857	A
-3.90621382960451	-0.326879424233332	A
5.65484326115477	13.641813295703	A
-2.4777448869623	4.01419760547171	A
2.31875889531004	-12.3411912743043	A
-4.16934830912721	1.52971543632041	A
-5.28648383387697	0.392191373552784	A
-2.93867475756776	4.52862693629752	A
1.61672108403075	-11.436646443982	A
0.364720901163697	-12.2133636299561	A
11.9354023241125	3.18153979144584	A
2.6683174871527	14.5004902061034	A
1.2642915152632	-11.1970929924439	A
-4.05264003047121	1.65426458678733	A
-4.15663392314088	-0.0180252615403088	A
1.38810937634337	-12.9803972069215	A
-0.0710907674707177	-11.1545028511475	A
-3.38221008547914	2.35177411399375	A
-5.65856702098024	4.07405139766227	A
1.98411410084593	-10.9037923637818	A
11.4521021150671	1.39889706931601	A
-4.79104430445802	1.80645062289725	A
5.26104967823851	14.0193023856689	A
-8.38366276988161	2.26679183803092	A
10.4226497911535	0.241317110877141	A
-8.56715447672975	-0.971859914441005	A
-7.05173928507936	4.00379945598136	A
-6.52450282343996	0.739993083100423	A
5.10974591008055	9.38500787578116	A
-4.51997954615724	4.44498826823722	A
-4.60685307749879	1.67468299232016	A
-6.09629781016481	0.731606322150334	A
-8.28455598124635	-0.222327810902491	A
-3.79664809474123	0.187691646437749	A
2.37084262600768	-10.996162397046	A
-3.44033152827394	0.923698681216344	A
-6.94375283488405	0.571922915797338	A
9.99957316151488	3.09060837588797	A
-8.03445012339723	2.17962517104636	A
2.75158899060118	-11.4912814918946	A
-4.59844357737672	-1.67925499119271	A
-5.05444915064943	-0.92045901455392	A
3.53316085568297	9.23442270122062	A
0.235441973122239	-10.7918500725221	A
0.828744446548104	-10.9956521812867	A
0.423430865319848	-10.8215684715699	A
-5.73776871928346	-1.24479935802926	A
-5.78448302516115	0.709875869374379	A
0.586012676047563	-10.4778899971436	A
-4.56173665293825	2.00941063724051	A
2.31491987934935	-11.8895759407472	A
9.76054518452513	2.76843954883109	A
2.09454112282622	-11.2167396370362	A
0.104448726090073	-11.2664108101319	A
5.01677649250853	9.05451871715079	A
-4.27957064875734	2.48172356448661	A
-7.47685296305788	2.3895639356185	A
-5.33541161784303	0.984589176993474	A
-4.39176900157106	-1.29913817085733	A
-6.29159600505006	-1.23246536888589	A
2.71034829846251	13.851984995227	A
0.867992838533997	-12.9725284401368	A
-6.23875148066652	2.99456812701713	A
-4.06047065028322	0.164617436747655	A
-7.09713036784303	-0.904606324810878	A
-6.73600585230959	-1.53985760845651	A
-7.76783711680543	-0.335462493080989	A
-6.07094390162599	-1.73244999088754	A
-4.64260155924928	-2.35304663815011	A
1.40577076903212	-12.3557491127442	A
-5.712150642959	-1.91231415905465	A
-6.71551854380739	-0.502706867833033	A
-8.10131318339479	2.98850633464347	A
1.1857917808615	-11.8792400185059	A
-4.97551209696901	1.6719639476348	A
-4.38044698008668	0.0144740816165058	A
2.59303777447569	13.1015949424316	A
0.531864842089295	-11.5487842384766	A
-3.35440261134279	3.29816772304068	A
0.14975686899054	-11.1595687691163	A
1.33051156035292	-11.5174112144898	A
1.85503547421324	-10.9888047996949	A
-5.04083497294557	-1.16020963825692	A
1.19863533011305	-10.6634731117677	A
11.3147844575964	-0.205151540417567	A
11.1031116746985	0.404665588210925	A
-5.83309323557985	-1.52815244831552	A
-7.42940861949098	2.84476210437308	A
0.28382851711142	-12.3685769859742	A
-4.61534363993776	-1.07681177296151	A
-3.73246581324709	1.18488951287757	A
-7.35718924769533	-0.661201936383143	A
-4.81191022166383	2.83976032100211	A
-6.50227744349611	-0.0287372294854077	A
2.81487744084227	13.2007723029662	A
0.827565988215089	-12.8556785408448	A
-7.13822371729982	0.610947537045583	A
5.37869255772459	13.9325323279906	A
5.33543532124388	13.9708080466796	A
-7.57077748545778	3.51034380755912	A
9.39585058918822	2.64399697146903	A
0.58423987372446	-12.6273298088502	A
-4.07974869975221	-0.804501992840663	A
3.00814311734068	-12.0025291267823	A
-2.83400447138917	3.72051741443168	A
0.388197203787446	-12.1713123146485	A
11.5845684312903	3.8859589274932	A
3.117594411286	14.2538004096557	A
1.04287861815321	-11.3032102409791	A
10.3698801302038	0.621662008385762	A
-3.56215960749757	1.71144308410178	A
-4.76206309565675	-1.2687156025361	A
7.36065762272704	-0.158532184739009	A
2.40226893654692	-12.348701459546	A
-5.39491183528078	1.89146437011252	A
1.97940724125731	-11.3582973305177	A
-7.82653481730592	0.274951505284413	A
0.946251978787064	-10.75889394917	A
-5.10689074763429	-0.209182066101924	A
9.98861067524779	1.15429528317939	A
-4.38095576533449	-0.175882023949519	A
-7.09840543040407	3.65054656825553	A
2.01810508004057	-10.8270358864259	A
11.2391094469153	3.91759945712577	A
-7.32282931574953	1.98699464164267	A
-4.05966908702028	4.88209201655875	A
-6.8637414670862	0.318148466568097	A
-3.34994346865785	3.46395947299491	A
-5.19314820536745	3.06955482326041	A
-7.94928891429079	0.891331809382543	A
-6.6468635297693	0.0326035793830005	A
8.68054526081908	0.711211341242894	A
-7.46927697428834	-0.567266506333247	A
1.85037975540984	-11.7989196602296	A
-6.63237721690309	2.99268676600943	A
-5.91137177714479	3.70145394168387	A
1.9040432476126	-12.2599725548219	A
1.38068984976637	-11.7140846077393	A
6.39517634144652	-0.224120122570887	A
4.97209255925047	9.30881788096915	A
1.71272795430052	-10.7812785927247	A
1.34286891451704	-12.8275108162354	A
2.22840850582945	-11.8824281517457	A
1.15794240465987	-12.3932685677003	A
-4.63331563243043	0.288274365286931	A
-7.26031405696046	2.90039469562064	A
-3.92665345439088	-1.12922893204202	A
-4.48729092845094	0.076053726296529	A
-8.33638341197145	0.539819548647508	A
1.81249587765563	-10.4133739296388	A
-5.43645865687501	-1.22916827835549	A
-6.92883546122682	0.603746327381238	A
1.75846534005034	-10.8990173164796	A
8.93148939839232	1.4539053615142	A
-4.90735871562135	-2.45741079487313	A
-6.75460965403688	0.429702967214986	A
10.9033636354529	3.82507755122672	A
-3.79156787165773	-0.126564425606624	A
1.15377264252531	-12.9473447624635	A
-7.83689458140504	0.682460116963491	A
-3.82816273936403	-0.291958433766261	A
-4.17971331843507	2.43982769809256	A
-7.64751107463014	1.3972383912612	A
1.26056741705763	-12.6162500206422	A
-6.99831301936281	0.652439090232953	A
-3.22702891596925	1.14622588716041	A
-6.30739600428712	2.53549291453849	A
1.06044926277029	-11.2977571312379	A
2.00191645851958	-12.6283712212037	A
-5.75112588175905	-0.615887028355494	A
-5.89966494807375	5.08468391261588	A
-4.69090993174684	-0.228954893727198	A
2.1284746431433	-11.0692653480958	A
-6.33587939509523	-1.19996927418222	A
0.759408076914429	-12.250632268567	A
-6.02484185465944	2.14847483001243	A
1.81264310112822	-11.5996656242799	A
2.48491924038756	-12.2539462868165	A
-6.97855336436403	-0.362287742276088	A
1.35586582651961	-12.9577054802369	A
-6.79769475230348	3.81444694362174	A
1.38649772635329	-12.7155103508424	A
9.79771750203001	3.42995073161612	A
1.95261101952422	-11.163564664502	A
10.221657206925	1.13620074353705	A
-6.79599530467165	3.80628086886893	A
-4.4638162351526	-0.423710567135707	A
-6.03013951548708	1.19830687604438	A
1.38271044722426	-10.800888997693	A
0.588028194072127	-12.3147201363038	A
-7.04830510386598	0.11586688719283	A
2.0303905510031	-11.4150399986695	A
1.22668801775801	-11.9043845955323	A
11.0157083772742	0.85588707290183	A
2.13770025006163	-10.8599777046632	A
8.16294567814696	-0.224195582051173	A
-4.35730321177614	-1.80753253139962	A
0.146075149687409	-11.1521396461915	A
2.10121469727385	-12.4627561394166	A
-7.50286061534059	0.808825420956716	A
5.08970730534422	9.29127408824454	A
1.66106813183653	-11.3899240318726	A
2.61133210888731	-11.2423896614503	A
-7.83578641184938	0.868254410843953	A
1.37315421334136	-12.0617780510377	A
-4.46459681758058	-1.37308858074655	A
-4.32179648646486	-1.70144079365243	A
1.85238163700926	-11.8111858192872	A
8.93196718922484	0.32228315881978	A
0.0333565973364112	-11.4357995811891	A
-4.69996363886964	-0.851761681218043	A
9.91995947590697	2.15746356807242	A
-4.39552886256349	2.28961827121268	A
-8.66979844340456	0.735954510789022	A
2.10160141220915	-10.576557141919	A
-7.0380464292444	1.49459566436301	A
10.9863456987463	0.52570172659646	A
1.95913701287138	-11.2064599815797	A
1.53503154745924	-12.8258371178101	A
1.71889715424406	-11.75192545094	A
1.90168087712157	-11.522544843335	A
1.86991684666502	-11.5212411705445	A
1.05142950049269	-11.1822194878053	A
8.80154364338744	1.75014652572165	A
-4.16519839533937	-1.66638825573434	A
2.43603234520781	-11.8007325951051	A
1.72492902508604	-12.9311961952638	A
1.7089748882376	-12.8793325249146	A
1.83157532444823	-11.7559566322755	A
-6.97248513468874	3.90824367366324	A
10.7105573915564	3.26815010867606	A
9.35641901722777	0.51836403719674	A
2.39921443692076	-12.1702556435059	A
-6.7011061407007	-1.47515211739053	A
2.72606628170836	-11.1361036125611	A
-5.35493237742555	0.977850991110906	A
2.10918443432677	-11.1062211815308	A
2.23050861588347	-11.4595527473878	A
2.22157006493437	-11.6102609459351	A
1.9932537578665	-10.8010320488404	A
2.01931088200438	-12.6542253319215	A
1.63056402436125	-11.8404216591309	A
1.66551881066191	-11.453513127942	A
-6.78716714152467	-0.61155210175027	A
-7.99096257456911	-1.34479950108041	A
-7.97972447642458	-0.674518567700282	A
-7.11089284190309	2.65161349139701	A
1.69316451779234	-11.5220947090577	A
-3.72079999217165	2.1441866334487	A
-4.94305999049318	1.71171416602622	A
